#location latitude	longitude						
Canada	45.423494	-75.697933
Cyprus	35.1666667	33.3666667
DRC	-4.320836	15.29866
Denmark	55.693403	12.583046
Egypt	30.064742	31.249509
France	48.8566667	2.3509871
Japan	35.6894875	139.6917064
KSA	24.633333	46.716667
Pakistan	33.718151	73.060547
Portugal	38.7071631	-9.135517
SouthAfrica	-25.7460186	28.1871204
SriLanka	6.8940701	79.9024779
USA	38.8951118	-77.0363658
Uganda	0.314269	32.572871
